driverId,constructorId,grid,position
158,21,5,3
118,21,6,4
122,37,11,5
123,22,8,6
119,3,10,7
127,37,13,8
145,22,9,9
102,1,1,10
168,3,22,11
141,25,26,12
163,27,24,13
117,1,2,\N
112,33,20,\N
166,39,23,\N
146,49,15,\N
110,48,18,\N
160,49,16,\N
133,35,21,\N
114,33,25,\N
94,18,14,\N
138,32,12,\N
159,18,19,\N
137,32,7,\N
78,45,17,\N
156,25,0,\N
140,27,0,\N
99,42,0,\N
131,44,0,\N
165,44,0,\N
117,1,1,1
122,37,3,2
123,22,13,3
118,21,10,4
105,6,7,5
102,1,2,6
133,35,17,7
159,18,19,8
166,39,21,9
163,27,23,10
99,42,26,11
78,45,25,12
127,37,5,\N
95,3,6,\N
156,25,22,\N
145,22,9,\N
77,6,4,\N
137,32,8,\N
119,3,11,\N
94,18,14,\N
114,33,15,\N
138,32,16,\N
110,48,12,\N
158,21,18,\N
112,33,20,\N
140,27,24,\N
141,25,0,\N
160,49,0,\N
131,44,0,\N
146,49,0,\N
165,44,0,\N
117,1,2,1
95,3,3,2
145,22,5,3
102,1,1,4
119,3,7,5
77,6,8,6
127,37,11,7
137,32,9,8
123,22,4,9
133,35,18,10
114,33,16,11
159,18,24,12
131,44,26,13
112,33,12,14
140,27,21,\N
158,21,25,\N
122,37,6,\N
118,21,17,\N
110,48,23,\N
166,39,13,\N
105,6,10,\N
94,18,20,\N
138,32,15,\N
78,45,14,\N
156,25,22,\N
163,27,19,\N
146,49,0,\N
165,44,0,\N
141,25,0,\N
160,49,0,\N
99,42,0,\N
102,1,1,1
117,1,2,2
123,22,10,3
77,6,3,4
145,22,12,5
119,3,11,6
138,32,6,7
166,39,18,8
112,33,19,9
127,37,13,10
105,6,9,11
156,25,16,12
94,18,17,13
141,25,26,14
159,18,22,15
88,33,20,16
163,27,23,17
110,48,14,\N
158,21,15,\N
78,45,24,\N
137,32,5,\N
95,3,8,\N
133,35,21,\N
122,37,4,\N
118,21,7,\N
146,49,25,\N
140,27,0,\N
165,44,0,\N
160,49,0,\N
131,44,0,\N
99,42,0,\N
117,1,2,1
102,1,1,2
137,32,5,3
119,3,6,4
123,22,10,5
122,37,9,6
94,18,14,7
110,48,15,8
140,27,22,9
112,33,24,10
166,39,16,11
160,49,26,\N
95,3,3,\N
145,22,8,\N
131,44,20,\N
118,21,7,\N
158,21,18,\N
127,37,19,\N
138,32,13,\N
159,18,21,\N
133,35,11,\N
77,6,4,\N
163,27,23,\N
156,25,17,\N
165,44,25,\N
105,6,12,\N
99,42,0,\N
141,25,0,\N
162,33,0,\N
146,49,0,\N
78,45,0,\N
117,1,5,1
137,3,2,2
140,1,10,3
77,6,7,4
123,22,6,5
95,3,1,6
138,32,12,7
105,6,9,8
157,49,17,9
156,25,18,10
166,25,20,11
169,39,22,12
158,21,14,\N
102,32,3,\N
119,34,11,\N
110,34,13,\N
118,21,8,\N
133,45,21,\N
145,18,15,\N
84,49,19,\N
170,22,4,\N
167,18,16,\N
122,37,23,\N
95,3,2,1
102,32,1,2
105,6,6,3
140,1,8,4
84,49,14,5
138,32,12,6
157,49,17,7
166,25,20,8
119,34,7,9
112,33,21,10
118,21,10,11
133,45,19,12
169,39,24,13
170,22,4,\N
123,22,11,\N
158,21,9,\N
156,25,23,\N
110,34,13,\N
167,18,16,\N
99,45,25,\N
145,18,15,\N
122,37,22,\N
77,6,5,\N
117,1,3,\N
160,27,18,\N
137,3,0,\N
163,27,0,\N
117,1,6,1
140,1,10,2
110,34,13,3
158,21,11,4
138,32,15,5
163,27,16,6
160,27,17,7
112,33,22,8
166,25,23,9
169,39,25,10
170,22,9,\N
84,49,18,\N
123,22,7,\N
95,3,1,\N
102,32,3,\N
122,37,21,\N
137,3,2,\N
133,45,26,\N
105,6,5,\N
157,49,20,\N
118,21,12,\N
119,34,8,\N
77,6,4,\N
145,18,14,\N
167,18,19,\N
156,25,24,\N
102,32,2,1
137,3,3,2
105,6,5,3
77,6,8,4
156,25,15,5
122,37,19,6
84,49,14,7
170,22,12,8
117,1,4,9
138,32,17,10
163,27,22,11
160,27,20,12
169,39,24,13
158,21,6,\N
118,21,11,\N
140,1,7,\N
112,33,18,\N
119,34,10,\N
133,45,16,\N
110,34,21,\N
95,3,1,\N
145,18,13,\N
166,25,23,\N
123,22,9,\N
167,18,0,\N
157,49,0,\N
102,32,2,1
137,3,3,2
117,1,5,3
77,6,12,4
95,3,1,5
158,21,6,6
140,1,11,7
157,49,16,8
119,34,9,9
163,27,21,10
156,25,13,11
169,39,26,12
123,22,4,\N
160,27,23,\N
166,25,14,\N
112,33,20,\N
105,6,7,\N
145,18,18,\N
84,49,15,\N
118,21,10,\N
122,37,22,\N
170,22,8,\N
133,45,19,\N
110,34,17,\N
167,18,25,\N
138,32,24,\N
95,3,1,1
137,3,4,2
117,1,2,3
102,32,3,4
170,22,7,5
166,25,25,6
156,25,24,7
140,1,9,8
169,39,26,9
77,6,6,\N
138,32,16,\N
105,6,8,\N
118,21,10,\N
112,33,23,\N
122,37,22,\N
167,18,21,\N
163,27,13,\N
123,22,5,\N
157,49,19,\N
160,27,17,\N
145,18,15,\N
119,34,12,\N
84,49,18,\N
133,45,20,\N
110,34,11,\N
158,21,14,\N
95,3,2,1
137,3,1,2
102,32,3,3
138,32,12,4
118,21,13,5
170,22,6,6
123,22,5,7
156,25,23,8
169,39,25,9
166,25,22,\N
84,49,17,\N
117,1,4,\N
105,6,7,\N
158,21,14,\N
167,18,19,\N
133,45,20,\N
157,49,18,\N
119,34,11,\N
140,1,10,\N
145,18,15,\N
110,34,9,\N
77,6,8,\N
112,33,21,\N
163,27,16,\N
122,37,24,\N
160,27,19,\N
137,3,4,1
140,1,8,2
102,32,2,3
166,25,22,4
156,25,23,5
112,33,21,6
117,1,3,7
84,49,19,\N
160,27,17,\N
167,18,18,\N
123,22,6,\N
95,3,1,\N
145,18,16,\N
118,21,13,\N
157,49,20,\N
77,6,10,\N
170,22,9,\N
133,45,26,\N
110,34,7,\N
105,6,5,\N
169,39,25,\N
158,21,15,\N
138,32,14,\N
122,37,24,\N
163,27,12,\N
119,34,11,\N
137,3,3,1
102,32,6,2
117,1,4,3
123,22,7,4
119,34,10,5
118,21,9,6
156,25,16,7
158,21,11,8
166,25,14,9
122,37,18,10
145,18,20,11
160,27,25,12
169,39,26,13
95,3,1,14
133,45,21,\N
163,27,19,\N
112,33,15,\N
84,49,22,\N
105,6,5,\N
110,34,13,\N
140,1,8,\N
170,22,12,\N
167,18,24,\N
77,6,2,\N
157,49,23,\N
138,32,17,\N
95,3,2,1
137,3,1,2
170,22,5,3
123,22,4,4
102,32,7,5
117,1,9,6
140,1,14,7
160,27,18,8
157,49,20,9
163,27,16,10
122,37,23,11
112,33,22,12
138,32,13,13
156,25,24,14
84,49,17,\N
169,39,26,\N
119,34,8,\N
105,6,6,\N
110,34,10,\N
118,21,11,\N
158,21,12,\N
77,6,3,\N
167,18,19,\N
145,18,15,\N
133,45,21,\N
166,25,25,\N
137,3,1,1
102,32,4,2
95,3,2,3
77,6,3,4
123,22,6,5
140,1,11,6
170,22,7,7
160,27,19,8
157,49,16,9
163,27,15,10
138,32,14,11
166,25,24,12
122,37,25,13
156,25,22,14
117,1,5,15
145,18,18,16
84,49,17,\N
112,33,23,\N
167,18,20,\N
158,21,13,\N
171,45,26,\N
133,45,21,\N
105,6,8,\N
118,21,12,\N
110,34,10,\N
119,34,9,\N
78,42,0,\N
169,39,0,\N
117,1,3,1
77,6,1,2
137,3,4,3
170,22,10,4
140,1,8,5
158,21,11,6
102,32,5,7
138,32,15,8
122,37,22,9
156,25,24,10
145,18,14,11
166,25,21,12
118,21,12,13
123,22,9,14
110,34,13,\N
105,6,6,\N
84,49,17,\N
171,45,26,\N
112,33,19,\N
163,27,18,\N
133,45,25,\N
160,27,23,\N
167,18,20,\N
95,3,2,\N
119,34,7,\N
157,49,16,\N
95,3,2,1
117,1,7,2
140,1,11,3
137,3,1,4
102,32,5,5
112,33,17,6
166,25,15,7
158,21,13,8
138,32,18,9
118,21,12,10
84,49,20,11
122,37,19,12
119,34,9,13
167,18,24,14
105,6,4,15
123,22,8,16
77,6,3,\N
156,25,16,\N
163,27,14,\N
157,49,22,\N
145,18,21,\N
170,22,6,\N
110,34,10,\N
160,27,23,\N
169,39,25,\N
78,42,26,\N
133,45,0,\N
95,3,1,1
137,3,3,2
119,34,8,3
158,21,13,4
170,22,6,5
112,33,24,6
156,25,22,7
166,25,25,8
114,33,23,9
102,32,7,\N
122,37,20,\N
133,45,26,\N
160,27,21,\N
167,18,19,\N
163,27,18,\N
118,21,11,\N
110,34,10,\N
77,6,2,\N
123,22,4,\N
145,18,14,\N
105,6,9,\N
84,49,13,\N
140,1,15,\N
138,32,16,\N
157,49,17,\N
117,1,5,\N
77,6,1,1
102,32,7,2
140,1,9,3
105,6,4,4
123,22,3,5
138,32,11,6
117,1,2,7
156,25,19,8
158,21,12,9
118,21,13,10
119,34,8,11
166,25,25,12
160,27,24,13
114,33,22,14
137,3,5,15
163,27,17,\N
133,45,23,\N
90,39,26,\N
145,18,14,\N
84,49,15,\N
110,34,10,\N
170,22,6,\N
157,49,16,\N
122,37,20,\N
167,18,21,\N
112,33,18,\N
95,3,0,\N
77,6,1,1
105,6,6,2
123,22,5,3
156,25,19,4
114,33,21,5
90,39,25,6
157,49,24,7
110,34,10,8
119,3,7,9
102,32,4,\N
137,3,3,\N
122,37,23,\N
117,1,2,\N
158,21,11,\N
140,1,8,\N
170,22,9,\N
167,18,26,\N
112,33,17,\N
163,27,20,\N
131,34,15,\N
160,27,22,\N
138,32,14,\N
118,21,12,\N
84,49,16,\N
166,25,18,\N
145,18,13,\N
133,45,27,\N
137,3,2,1
102,32,1,2
172,27,5,3
163,27,4,4
84,25,17,5
77,22,16,6
166,25,18,7
173,34,14,8
174,32,11,9
170,22,12,10
123,21,15,\N
105,6,6,\N
117,1,9,\N
157,45,24,\N
140,6,8,\N
175,26,13,\N
119,34,10,\N
156,49,21,\N
176,21,20,\N
145,18,25,\N
110,18,22,\N
160,45,23,\N
177,1,7,\N
178,26,19,\N
95,3,3,\N
102,32,1,1
95,3,3,2
117,1,4,3
177,1,5,4
170,22,9,5
77,22,7,6
123,21,19,7
175,26,18,8
174,32,10,\N
84,25,12,\N
172,27,8,\N
176,21,22,\N
137,3,2,\N
173,34,15,\N
163,27,6,\N
105,6,13,\N
166,25,20,\N
157,45,23,\N
140,6,11,\N
160,45,21,\N
119,34,14,\N
110,18,24,\N
156,49,16,\N
178,26,17,\N
145,18,25,\N
117,1,4,1
137,3,2,2
77,22,9,3
140,6,7,4
177,1,6,5
119,34,16,6
123,21,12,7
84,25,13,8
176,21,15,9
105,6,5,10
160,45,26,\N
163,27,8,\N
166,25,22,\N
170,22,10,\N
156,49,20,\N
157,45,25,\N
178,26,21,\N
110,18,23,\N
173,34,19,\N
172,27,14,\N
102,32,1,\N
95,3,3,\N
174,32,17,\N
179,49,24,\N
175,26,11,\N
145,18,18,\N
117,1,1,1
177,1,9,2
102,32,3,3
95,3,2,4
163,27,12,5
172,27,7,6
137,3,11,7
123,21,14,8
176,21,17,9
140,6,15,10
166,25,13,11
156,49,19,12
84,25,10,\N
175,26,8,\N
77,22,5,\N
119,34,6,\N
105,6,4,\N
173,34,20,\N
170,22,16,\N
178,26,18,\N
160,45,0,\N
174,32,0,\N
179,49,0,\N
157,45,0,\N
110,18,0,\N
95,3,5,1
102,32,4,2
140,6,11,3
105,6,9,4
172,27,17,5
117,1,3,6
170,22,6,7
119,34,15,8
176,21,21,9
77,22,2,10
178,26,16,11
166,25,18,12
156,49,20,13
110,18,19,\N
179,49,23,\N
84,25,12,\N
145,18,22,\N
163,27,7,\N
137,3,1,\N
123,21,14,\N
174,32,13,\N
177,1,8,\N
160,45,24,\N
157,45,25,\N
175,26,10,\N
95,3,1,1
117,1,4,2
137,3,3,3
177,1,6,4
102,32,2,5
163,27,5,6
172,27,8,7
105,6,11,8
84,25,19,9
178,26,13,10
166,25,17,11
179,49,24,12
119,34,9,\N
160,45,23,\N
110,18,21,\N
123,21,12,\N
77,22,7,\N
140,6,18,\N
174,32,16,\N
156,49,22,\N
118,34,10,\N
145,18,20,\N
170,22,15,\N
157,45,25,\N
175,26,14,\N
102,32,1,1
172,27,6,2
117,1,7,3
105,6,11,4
95,3,2,5
119,34,8,6
174,32,14,7
156,49,20,8
166,25,18,9
118,34,15,10
157,21,19,\N
163,27,4,\N
123,21,13,\N
110,18,23,\N
137,3,3,\N
140,6,5,\N
170,22,17,\N
158,26,10,\N
178,26,21,\N
180,45,25,\N
84,25,16,\N
160,45,22,\N
177,1,9,\N
77,22,12,\N
145,18,24,\N
179,49,26,\N
95,3,2,1
117,1,5,2
137,3,3,3
177,1,7,4
163,27,4,5
172,27,11,6
119,34,16,7
105,6,9,8
118,34,14,9
84,25,15,10
157,21,18,11
123,21,21,\N
175,26,13,\N
174,32,12,\N
156,49,22,\N
166,25,17,\N
179,49,24,\N
180,45,26,\N
77,22,8,\N
170,22,6,\N
140,6,10,\N
102,32,1,\N
160,45,25,\N
145,18,19,\N
110,18,23,\N
178,26,20,\N
95,3,2,1
137,3,1,2
117,1,6,3
163,27,8,4
84,25,11,5
166,25,16,6
174,32,10,7
118,34,9,8
156,49,22,9
123,21,13,\N
175,26,17,\N
105,6,12,\N
145,18,20,\N
170,22,7,\N
119,34,15,\N
102,32,3,\N
179,49,25,\N
110,18,21,\N
77,22,4,\N
178,26,14,\N
140,6,18,\N
177,1,5,\N
172,27,19,\N
157,21,23,\N
160,45,24,\N
180,45,26,\N
137,3,5,1
102,32,3,2
95,3,6,3
163,27,8,4
177,1,1,5
117,1,2,6
118,34,20,7
175,26,13,8
178,26,19,9
77,22,4,10
140,6,11,11
180,45,26,12
157,21,17,\N
179,49,24,\N
156,49,16,\N
84,25,15,\N
119,34,7,\N
110,18,23,\N
145,18,22,\N
174,32,12,\N
123,21,21,\N
112,27,14,\N
160,45,25,\N
166,25,18,\N
105,6,10,\N
170,22,9,\N
137,3,2,1
102,32,1,2
95,3,4,3
140,6,7,4
174,32,8,5
84,25,16,6
175,26,6,7
166,25,18,8
112,27,12,9
156,49,24,10
163,27,9,\N
178,26,10,\N
77,22,11,\N
123,21,22,\N
177,1,5,\N
170,22,13,\N
145,18,17,\N
105,6,15,\N
118,34,19,\N
117,1,3,\N
160,45,23,\N
157,21,21,\N
119,34,14,\N
110,18,20,\N
179,49,25,\N
180,45,26,\N
117,1,5,1
105,6,9,2
140,6,14,3
178,26,16,4
175,26,13,5
157,21,22,6
77,22,2,7
179,49,24,8
177,1,3,9
163,27,12,10
160,45,25,11
95,3,6,\N
137,3,7,\N
123,21,18,\N
170,22,1,\N
112,27,11,\N
145,18,19,\N
110,18,23,\N
102,32,8,\N
84,25,17,\N
166,25,20,\N
174,32,15,\N
156,49,21,\N
180,45,26,\N
119,34,4,\N
118,34,10,\N
137,3,6,1
95,3,3,2
140,6,12,3
177,1,8,4
77,22,4,5
178,26,18,6
123,21,13,7
157,21,16,8
166,25,23,9
84,25,20,10
133,45,27,\N
170,22,1,\N
105,6,9,\N
110,18,21,\N
122,39,25,\N
163,27,11,\N
156,49,22,\N
117,1,2,\N
112,27,14,\N
174,32,17,\N
118,34,7,\N
145,18,19,\N
160,45,26,\N
175,26,15,\N
119,34,10,\N
179,49,24,\N
102,32,5,\N
95,3,2,1
117,1,3,2
137,3,6,3
102,32,1,4
105,6,13,5
140,6,8,6
163,27,10,7
170,22,5,8
174,32,15,9
123,21,21,10
157,21,22,11
156,49,20,12
180,45,27,13
119,34,9,\N
175,26,14,\N
145,18,18,\N
77,22,4,\N
110,18,16,\N
177,1,7,\N
118,34,12,\N
112,27,11,\N
166,25,23,\N
84,25,19,\N
178,26,17,\N
179,49,26,\N
160,45,24,\N
122,39,25,\N
77,22,4,1
117,1,6,2
102,32,1,3
137,3,2,4
95,3,3,5
112,27,10,6
123,21,21,7
110,18,22,8
157,21,20,9
156,49,18,10
84,25,16,11
140,6,14,12
119,34,5,13
145,18,24,14
163,27,13,15
180,45,26,16
174,32,17,\N
118,34,7,\N
178,26,15,\N
177,1,11,\N
105,6,12,\N
160,45,25,\N
166,25,19,\N
170,22,9,\N
175,26,8,\N
117,1,4,1
137,3,2,2
140,6,12,3
84,25,16,4
166,25,10,5
174,32,14,6
163,27,5,7
112,27,8,8
156,49,21,9
170,22,13,10
175,26,17,\N
95,3,1,\N
119,34,19,\N
177,1,7,\N
180,45,26,\N
118,34,20,\N
157,21,24,\N
123,21,22,\N
102,32,3,\N
110,18,11,\N
77,22,6,\N
179,49,23,\N
178,26,15,\N
145,18,18,\N
160,45,25,\N
105,6,9,\N
117,1,6,1
105,6,1,2
173,32,3,3
163,6,7,4
175,4,11,5
172,27,15,6
140,25,23,7
84,25,21,8
112,50,20,9
118,4,10,10
123,21,12,11
160,45,22,12
181,50,16,13
77,21,19,\N
102,32,4,\N
158,51,18,\N
94,18,25,\N
182,1,9,\N
110,27,13,\N
119,51,14,\N
177,3,2,\N
183,34,17,\N
95,3,5,\N
184,52,24,\N
137,34,8,\N
102,32,1,1
105,6,5,2
175,4,12,3
173,32,4,4
95,3,9,5
185,25,21,6
118,4,6,7
140,6,11,8
160,45,26,9
181,50,15,\N
182,1,7,\N
158,51,14,\N
117,1,2,\N
110,27,8,\N
137,34,16,\N
123,21,10,\N
84,25,22,\N
184,52,29,\N
177,3,3,\N
172,27,18,\N
77,21,17,\N
94,18,25,\N
119,51,13,\N
112,50,20,\N
183,34,19,\N
156,49,23,\N
173,32,3,1
123,21,5,2
175,4,11,3
182,1,8,4
95,3,7,5
140,6,15,6
102,32,1,7
137,34,9,8
84,25,25,9
118,4,14,10
117,1,6,\N
158,51,12,\N
160,45,22,\N
105,6,4,\N
181,50,23,\N
112,50,21,\N
177,3,2,\N
172,27,16,\N
94,18,19,\N
110,27,13,\N
184,52,26,\N
183,34,20,\N
185,25,24,\N
77,21,18,\N
119,51,18,\N
156,49,17,\N
117,1,5,1
105,6,3,2
173,32,9,3
110,27,8,4
118,4,10,5
172,27,16,6
95,3,2,7
177,3,7,8
123,21,6,9
84,25,18,10
156,49,19,11
182,1,14,\N
119,51,12,\N
137,34,13,\N
170,53,20,\N
102,32,1,\N
158,51,4,\N
140,6,15,\N
77,21,11,\N
175,4,17,\N
160,45,0,\N
185,25,0,\N
112,50,0,\N
181,50,0,\N
183,34,0,\N
105,6,3,1
140,6,4,2
117,1,5,3
177,3,8,4
173,32,1,5
95,3,16,6
175,4,10,7
172,27,19,8
123,21,7,9
119,51,13,10
185,25,23,11
84,25,24,12
77,21,12,13
110,27,15,14
176,34,20,15
102,32,2,16
158,51,11,17
94,18,25,\N
182,1,17,\N
160,45,22,\N
112,50,21,\N
118,4,6,\N
181,50,14,\N
170,53,18,\N
137,34,9,\N
177,3,5,1
140,6,9,2
105,6,3,3
185,25,19,4
173,32,8,5
137,34,10,6
123,21,21,7
176,34,11,8
158,51,7,9
110,27,17,10
77,21,24,11
172,27,16,12
102,32,1,\N
84,25,18,\N
112,50,23,\N
95,3,2,\N
117,1,4,\N
119,51,14,\N
118,4,6,\N
175,4,15,\N
94,18,25,\N
182,1,12,\N
170,53,13,\N
181,50,20,\N
160,45,22,\N
137,34,5,1
177,3,1,2
117,1,4,3
140,6,16,4
173,32,7,5
175,4,10,6
118,4,11,7
176,34,14,8
123,21,12,9
158,51,18,10
119,51,17,11
181,50,20,12
185,25,26,13
170,53,19,14
160,45,24,15
84,25,21,\N
182,1,6,\N
102,32,2,\N
77,21,9,\N
94,18,25,\N
112,50,23,\N
156,49,22,\N
105,6,3,\N
110,27,13,\N
172,27,15,\N
95,3,8,\N
117,1,3,1
105,6,6,2
172,27,16,3
137,34,2,4
118,4,12,5
176,34,15,6
84,25,20,7
77,21,17,8
119,51,14,9
102,32,4,10
185,25,26,11
182,1,10,\N
123,21,19,\N
110,27,7,\N
94,18,23,\N
173,32,8,\N
181,50,18,\N
177,3,1,\N
95,3,5,\N
158,51,22,\N
156,49,24,\N
170,53,9,\N
140,6,11,\N
175,4,13,\N
112,50,21,\N
160,45,25,\N
105,6,8,1
117,1,3,2
172,27,13,3
123,21,15,4
182,1,12,5
95,3,10,6
77,21,17,7
185,25,19,8
140,6,2,9
84,25,26,10
94,18,27,11
177,3,4,12
158,51,18,\N
173,32,7,\N
179,45,25,\N
170,53,1,\N
102,32,5,\N
118,4,20,\N
137,34,6,\N
175,4,16,\N
176,34,11,\N
181,50,22,\N
119,51,9,\N
183,4,23,\N
112,50,21,\N
156,49,24,\N
110,27,14,\N
117,1,1,1
102,32,14,2
105,6,9,3
140,6,12,4
173,32,7,5
176,34,11,6
185,25,22,7
123,21,16,8
179,45,24,9
175,4,8,10
172,27,15,\N
94,18,23,\N
182,1,3,\N
77,21,17,\N
170,53,6,\N
118,4,13,\N
186,50,23,\N
137,34,5,\N
95,3,2,\N
119,51,10,\N
156,49,25,\N
112,50,21,\N
110,27,18,\N
158,51,20,\N
177,3,4,\N
160,53,19,\N
84,25,0,\N
182,1,10,1
117,1,3,2
102,32,4,3
105,6,16,4
173,32,11,5
95,3,7,6
84,25,21,7
137,34,1,8
77,21,14,9
176,34,9,10
179,45,26,\N
123,21,8,\N
112,50,25,\N
185,25,22,\N
118,4,12,\N
110,27,18,\N
175,4,6,\N
177,3,2,\N
170,53,5,\N
172,27,13,\N
156,49,23,\N
160,53,15,\N
140,6,17,\N
94,18,24,\N
158,51,20,\N
119,51,19,\N
117,1,5,1
137,34,4,2
102,32,1,3
176,34,9,4
140,6,10,5
173,32,6,6
175,4,8,7
84,25,18,8
123,21,14,9
166,27,19,10
95,3,3,11
170,53,15,12
105,6,7,13
177,3,2,\N
172,27,20,\N
182,1,16,\N
119,51,13,\N
179,45,22,\N
112,50,26,\N
77,21,11,\N
118,4,6,\N
178,26,25,\N
158,51,17,\N
186,50,24,\N
94,18,23,\N
160,53,0,\N
102,32,2,1
95,3,7,2
117,1,1,3
177,3,10,4
137,34,3,5
118,4,14,6
77,21,8,7
176,34,12,8
166,27,18,9
123,21,9,10
172,27,17,11
94,18,24,12
84,25,21,13
179,45,23,\N
119,51,15,\N
158,51,19,\N
175,4,13,\N
170,53,11,\N
173,32,9,\N
157,49,22,\N
112,50,20,\N
140,6,5,\N
160,53,16,\N
105,6,4,\N
95,3,3,1
102,32,1,2
177,3,4,3
117,1,6,4
173,32,9,5
123,21,12,6
187,1,21,7
166,27,5,8
119,51,11,9
77,21,19,10
158,51,18,11
175,4,17,12
176,34,7,13
140,6,13,\N
172,27,18,\N
157,49,25,\N
122,25,24,\N
84,25,16,\N
170,53,20,\N
112,50,23,\N
160,53,14,\N
178,26,22,\N
105,6,15,\N
137,34,2,\N
118,4,8,\N
94,18,26,\N
95,3,1,1
177,3,3,2
117,1,9,3
140,6,16,4
77,21,11,5
123,21,10,6
84,25,17,7
173,32,6,\N
94,18,20,\N
182,1,8,\N
166,25,19,\N
102,32,4,\N
105,6,15,\N
137,34,2,\N
160,53,13,\N
170,53,7,\N
176,34,5,\N
179,45,21,\N
119,51,12,\N
158,51,14,\N
178,26,18,\N
177,3,3,1
172,27,20,2
166,27,18,3
122,25,22,4
140,6,15,5
77,21,7,6
179,45,25,7
94,18,23,8
102,32,1,\N
105,6,5,\N
182,1,16,\N
118,4,12,\N
84,25,17,\N
176,34,6,\N
119,51,14,\N
170,53,24,\N
123,21,11,\N
160,53,21,\N
117,1,4,\N
175,4,8,\N
178,26,19,\N
173,32,10,\N
137,34,9,\N
158,51,13,\N
95,3,2,\N
117,1,4,1
177,3,9,2
173,32,1,3
158,51,12,4
175,4,8,5
123,21,20,6
176,21,24,7
156,50,26,8
84,25,18,\N
118,4,3,\N
110,27,14,\N
119,51,11,\N
182,1,6,\N
95,32,5,\N
137,34,7,\N
170,34,15,\N
163,6,10,\N
160,45,21,\N
183,27,19,\N
112,50,25,\N
188,53,17,\N
172,3,13,\N
105,6,2,\N
184,52,23,\N
185,25,22,\N
102,53,16,\N
181,54,0,\N
182,1,8,1
117,1,5,2
118,4,9,3
119,51,18,4
110,27,14,5
102,53,13,6
173,32,7,7
184,52,20,8
176,21,23,9
183,27,17,10
105,6,10,11
123,21,26,12
84,25,25,\N
175,4,4,\N
185,25,24,\N
172,3,11,\N
181,54,12,\N
177,3,2,\N
95,32,3,\N
163,6,15,\N
137,34,1,\N
188,53,19,\N
112,50,22,\N
156,50,21,\N
170,34,6,\N
158,51,16,\N
160,45,0,\N
105,6,1,1
118,4,4,2
163,6,2,3
177,3,3,4
173,32,5,5
102,53,19,6
175,4,12,7
176,21,24,8
137,34,9,9
156,50,26,10
185,25,21,\N
184,52,25,\N
84,25,22,\N
110,27,13,\N
170,34,18,\N
181,54,6,\N
182,1,14,\N
158,51,11,\N
172,3,15,\N
183,27,23,\N
123,21,17,\N
160,45,20,\N
95,32,10,\N
117,1,8,\N
119,51,7,\N
188,53,16,\N
112,50,0,\N
117,1,2,1
163,6,6,2
173,32,11,3
118,4,4,4
123,21,20,5
110,27,12,6
158,51,8,7
184,52,24,8
156,50,25,9
185,25,21,\N
84,25,22,\N
112,50,23,\N
188,53,19,\N
137,34,1,\N
170,34,9,\N
189,45,26,\N
176,21,16,\N
181,54,7,\N
105,6,13,\N
182,1,5,\N
172,3,15,\N
119,51,10,\N
95,32,18,\N
177,3,3,\N
175,4,14,\N
183,27,17,\N
160,45,0,\N
102,53,0,\N
182,1,9,1
175,4,1,2
95,32,6,3
163,6,11,4
173,32,2,5
177,3,4,6
117,1,5,7
172,3,12,8
170,34,17,9
110,27,26,10
123,21,14,11
160,45,25,12
156,50,21,13
84,25,23,\N
184,52,24,\N
118,4,7,\N
176,21,19,\N
158,51,16,\N
102,53,13,\N
105,6,10,\N
188,53,18,\N
119,51,15,\N
137,34,3,\N
185,25,20,\N
181,54,8,\N
112,50,22,\N
117,1,1,1
102,53,13,2
163,6,3,3
177,3,10,4
173,32,11,5
105,6,4,6
160,45,19,7
172,3,16,8
185,25,20,\N
119,51,14,\N
182,1,8,\N
181,54,12,\N
95,32,2,\N
137,34,9,\N
183,27,17,\N
190,34,15,\N
188,53,18,\N
118,4,5,\N
175,4,6,\N
110,27,7,\N
176,21,0,\N
84,25,0,\N
158,51,0,\N
123,21,0,\N
156,50,0,\N
184,52,0,\N
112,50,0,\N
137,34,1,1
182,1,8,2
117,1,2,3
173,32,3,4
163,6,5,5
95,32,7,6
102,53,9,7
181,54,12,8
188,53,20,9
112,50,26,10
158,51,11,11
84,25,21,\N
176,21,23,\N
118,4,4,\N
179,52,24,\N
185,25,22,\N
110,27,10,\N
190,34,16,\N
123,21,18,\N
119,51,14,\N
177,3,15,\N
172,3,17,\N
191,50,25,\N
160,45,19,\N
105,6,6,\N
183,27,13,\N
137,34,1,1
173,32,5,2
170,34,23,3
117,1,2,4
172,3,19,5
84,25,11,\N
105,6,4,\N
177,3,21,\N
118,4,6,\N
185,25,16,\N
175,4,9,\N
112,50,20,\N
182,1,10,\N
95,32,3,\N
123,21,13,\N
110,27,12,\N
188,53,17,\N
158,51,8,\N
102,53,7,\N
119,51,25,\N
183,27,18,\N
160,45,26,\N
163,6,15,\N
156,50,24,\N
181,54,14,\N
176,21,22,\N
179,52,0,\N
177,3,8,1
163,6,4,2
173,32,2,3
172,3,24,4
160,45,18,5
95,32,1,6
190,34,11,7
181,54,13,8
182,1,5,\N
117,1,7,\N
123,21,20,\N
105,6,9,\N
176,21,22,\N
102,53,6,\N
156,50,25,\N
137,34,12,\N
175,4,10,\N
188,53,15,\N
110,27,16,\N
179,52,23,\N
119,51,21,\N
118,4,3,\N
185,25,17,\N
158,51,14,\N
183,27,19,\N
84,25,0,\N
182,1,3,1
